user_id,total_distance,total_duration,stay_distance,stay_duration,linger_distance,linger_duration,walk_distance,walk_duration,run_distance,run_duration,stay %,linger %,walk %,run %,mostcommonactivity
23454,8486,515165,3,22316,140,15547,8343,477302,0,0,0.04331816,0.030178681,0.926503159,0,3
23455,9833,461461,0,162001,8,13471,9825,285989,0,0,0.351061086,0.029192066,0.619746848,0,3
23456,48292,397616,23,42134,212,21719,32949,331612,15108,2151,0.105966561,0.054623053,0.834000644,0.005409742,3
23457,7559,196564,0,96116,3,14647,6873,85653,683,148,0.488980688,0.074515171,0.435751206,0.000752935,1
23458,2289,209608,5,4892,0,10,2284,204706,0,0,0.023338804,4.77081E-05,0.976613488,0,3
23459,71451,693676,55,251045,338,164531,49917,274521,21141,3579,0.36190527,0.237187102,0.395748159,0.005159469,3
23460,18917,553403,32,165318,272,66788,18613,321297,0,0,0.298729859,0.12068601,0.580584131,0,3
23461,11581,136323,14,62502,175,22873,11392,50948,0,0,0.458484628,0.167785333,0.373730038,0,1
23462,55012,722839,7,196992,604,35482,46033,489169,8368,1196,0.272525417,0.049087003,0.676732993,0.001654587,3
23463,40208,450874,43,247475,471,54480,34530,148337,5164,582,0.548878401,0.120831984,0.328998789,0.001290826,1
23464,35374,303102,2,77945,3,27256,22491,196375,12878,1526,0.257157656,0.089923524,0.647884211,0.005034609,3
23465,7880,171781,2,33275,53,10448,6836,127976,989,82,0.19370594,0.060821628,0.744995081,0.000477352,3
23466,22534,299112,5,140491,131,57435,22398,101185,0,1,0.469693626,0.192018374,0.338284656,3.34323E-06,1
23467,21708,295176,29,140194,180,12584,16518,141398,4981,1000,0.474950538,0.042632192,0.47902946,0.003387809,3
23468,6756,50817,0,8347,0,10963,4253,30813,2503,694,0.164256056,0.215734892,0.606352205,0.013656847,3
23469,8309,77875,1,17335,0,8139,3955,51976,4353,425,0.222600321,0.104513644,0.667428571,0.005457464,3
23470,6264,67577,0,31609,11,8217,6253,27751,0,0,0.467747902,0.121594625,0.410657472,0,1
23471,26477,477249,0,35578,3,17571,9899,421666,16575,2434,0.074548087,0.036817259,0.883534591,0.005100063,3
23472,50353,656500,16,144362,8,121073,42657,389436,7672,1629,0.21989642,0.184421935,0.593200305,0.00248134,3
23473,1330,37797,0,0,0,67,1330,37730,0,0,0,0.001772627,0.998227373,0,3
23474,48132,693507,3,76177,64,87813,34315,527699,13750,1818,0.109843159,0.126621649,0.760913733,0.002621459,3
23475,1393,3298,0,901,106,578,1287,1819,0,0,0.273195876,0.175257732,0.551546392,0,3
23476,52143,646002,20,67229,153,113114,38939,462701,13031,2958,0.104069337,0.175098529,0.7162532,0.004578933,3
23477,252,10186,0,144,0,284,252,9758,0,0,0.014137051,0.027881406,0.957981543,0,3
23478,22813,367886,17,115884,172,66660,21340,185175,1284,167,0.314999755,0.181197436,0.503348864,0.000453945,3
23479,24759,190822,6,104222,147,11278,14570,73304,10036,2018,0.546173921,0.0591022,0.384148578,0.010575301,1
23480,12947,300148,0,8074,0,2211,11909,289533,1038,330,0.026900063,0.007366366,0.964634114,0.001099458,3
23481,25762,294168,0,33618,23,87993,11888,170037,13851,2520,0.114281635,0.29912499,0.578026842,0.008566533,3
23482,25234,511287,3,229820,34,53110,22000,227878,3197,479,0.449493142,0.103875123,0.445694884,0.000936852,1
23483,9788,71994,17,26493,12,10693,9118,34638,641,170,0.367988999,0.148526266,0.481123427,0.002361308,3
23484,95624,666442,42,204338,233,43870,67441,414218,27908,4016,0.306610328,0.065827184,0.621536458,0.006026031,3
23485,22467,696206,7,56887,36,24649,13957,613999,8467,671,0.081710011,0.035404751,0.881921443,0.000963795,3
23486,34362,707902,102,417823,418,65751,33272,224190,570,138,0.590227178,0.092881501,0.316696379,0.000194942,1
23487,991,494482,20,45136,0,17989,971,431357,0,0,0.091279359,0.036379484,0.872341157,0,3
23488,44603,567520,26,198784,220,54716,32938,311905,11419,2115,0.350267832,0.096412461,0.549592966,0.003726741,3
23489,21567,435657,21,191393,77,94189,21469,150075,0,0,0.439320383,0.2161999,0.344479717,0,1
23490,26704,543270,0,91540,8,18017,23768,433005,2928,708,0.168498168,0.033163988,0.797034624,0.001303219,3
23491,39323,509811,5,162004,121,17828,27307,328217,11890,1762,0.317772665,0.034969822,0.64380133,0.003456183,3
23492,24574,284264,6,113806,146,36037,20505,134183,3917,238,0.400353193,0.126773,0.472036558,0.00083725,3
23493,32097,336386,0,36539,2,45306,20121,252808,11974,1733,0.108622238,0.134684559,0.751541384,0.00515182,3
23494,52121,396114,14,202783,17,46898,25505,140610,26585,5823,0.511930909,0.118395209,0.354973568,0.014700314,1
23495,43788,669988,20,258856,293,79160,35085,331373,8390,599,0.386359159,0.11815137,0.494595426,0.000894046,3
23496,64775,643705,0,128427,50,51481,51365,461913,13360,1884,0.199512199,0.079976076,0.717584919,0.002926807,3
23497,61391,631456,3,178032,78,117678,36539,330456,24771,5290,0.281938884,0.186359778,0.523323874,0.008377464,3
23498,38643,503346,5,138555,15,67837,29277,295574,9346,1380,0.275267907,0.134772105,0.587218335,0.002741653,3
23499,53354,458029,62,169317,227,37038,39030,248903,14035,2771,0.369664366,0.080863875,0.543421923,0.006049835,3
23500,25046,365700,10,87686,328,46297,21997,231209,2711,508,0.239775772,0.126598305,0.632236806,0.001389117,3
23501,57565,458386,0,35156,52,19657,34517,399491,22996,4082,0.076695187,0.042883072,0.871516582,0.008905159,3
23502,20408,230362,0,22222,18,9614,14790,196771,5600,1755,0.096465563,0.041734314,0.854181679,0.007618444,3
23503,6034,258863,0,8425,0,2908,6034,247530,0,0,0.032546173,0.011233741,0.956220086,0,3
23504,7712,180616,0,35321,34,20179,7678,125116,0,0,0.195558533,0.111723214,0.692718253,0,3
23505,6366,45942,0,6776,0,9680,6366,29486,0,0,0.147490314,0.210700448,0.641809238,0,3
23506,45418,720601,28,162241,415,159144,24500,396955,20475,2261,0.225146787,0.220848986,0.550866568,0.003137659,3
23507,48017,674687,28,216937,216,134826,38993,321223,8780,1701,0.321537246,0.199834886,0.476106698,0.002521169,3
23508,14997,266067,0,54095,8,43406,11376,168162,3613,404,0.203313451,0.16313936,0.632028775,0.001518415,3
23509,45230,600860,0,101856,10,74578,32457,421850,12763,2576,0.169517026,0.124118763,0.702077023,0.004287188,3
23510,46061,670175,11,163109,168,97109,44023,409742,1859,215,0.243382699,0.144900959,0.611395531,0.000320812,3
23511,4023,32916,1,11411,0,6846,3013,14534,1009,125,0.346670312,0.207983959,0.441548183,0.003797545,3
23512,21883,268216,9,49285,50,27684,18693,190632,3131,615,0.183751156,0.103215319,0.710740597,0.002292928,3
23513,124349,718698,56,252954,683,91681,94866,369219,28744,4844,0.351961464,0.127565403,0.513733167,0.006739966,3
23514,18697,588900,44,187979,231,126172,16356,274301,2066,448,0.3192036,0.214250297,0.465785363,0.00076074,3
23515,23484,491992,20,154184,231,53099,21753,284392,1480,317,0.31338721,0.107926552,0.578041919,0.000644319,3
23516,60207,667175,25,268070,289,73701,52109,323740,7784,1664,0.401798629,0.110467269,0.485240004,0.002494098,3
23517,35120,411979,12,11899,70,17781,35038,382299,0,0,0.02888254,0.043159967,0.927957493,0,3
23518,62958,337742,43,169967,557,65535,43742,98364,18616,3876,0.503245081,0.194038645,0.291240059,0.011476216,1
23519,8063,543686,19,9166,28,5597,7790,528860,226,63,0.016858996,0.010294545,0.972730583,0.000115876,3
23520,46084,625837,70,207431,306,53035,41625,364601,4083,770,0.331445728,0.084742513,0.582581407,0.001230352,3
23521,22149,653459,10,298620,53,66871,17178,287112,4908,856,0.456983529,0.102333888,0.439372631,0.001309952,1
23522,55865,705547,52,210332,194,107895,37210,384643,18409,2677,0.298111961,0.152923902,0.545169918,0.003794219,3
23523,8672,182341,10,10039,17,6533,8645,165767,0,2,0.055056186,0.035828475,0.90910437,1.09685E-05,3
23524,18527,553636,10,98642,105,76063,18343,378913,69,18,0.178171217,0.137388103,0.684408167,3.25123E-05,3
23525,69385,406034,3,93437,14,35974,51124,273328,18244,3295,0.230121123,0.088598492,0.673165301,0.008115084,3
23526,18457,573321,0,121587,0,29730,17377,421939,1080,65,0.212074911,0.051855767,0.735955948,0.000113375,3
23527,20585,216544,8,78062,13,31120,15030,106611,5534,751,0.360490247,0.143712132,0.492329503,0.003468117,3
23528,11281,185685,4,53950,32,18792,8844,112495,2401,448,0.290545817,0.101203651,0.605837844,0.002412688,3
23529,11601,743325,5,168796,14,3580,8338,570648,3244,301,0.227082366,0.004816197,0.767696499,0.000404937,3
23530,30437,337297,0,78035,28,37004,16168,220554,14241,1704,0.23135397,0.109707468,0.653886634,0.005051928,3
23531,14842,328230,0,63523,12,22639,14830,242067,0,1,0.193531975,0.068972976,0.737492003,3.04664E-06,3
23532,24203,241253,1,91228,35,25295,13915,123125,10252,1605,0.378142448,0.104848437,0.510356348,0.006652767,3
23533,34112,580680,0,53386,19,14740,31562,512074,2531,480,0.091937039,0.025384033,0.881852311,0.000826617,3
23534,2384,18343,0,17,0,0,2384,18326,0,0,0.000926784,0,0.999073216,0,3
23535,15931,62692,0,12528,5,7178,11454,42155,4472,831,0.19983411,0.114496267,0.672414343,0.01325528,3
23536,67618,655370,28,174242,160,73961,52077,404659,15353,2508,0.265868136,0.112853808,0.617451211,0.003826846,3
23537,46571,619837,0,184309,12,44813,37328,389285,9231,1430,0.297350755,0.07229804,0.628044147,0.002307058,3
23538,10735,494333,61,152619,142,15743,10532,325970,0,1,0.308737228,0.031846953,0.659413796,2.02293E-06,3
23539,8528,211170,0,135230,0,1562,7874,74230,654,148,0.640384524,0.007396884,0.351517735,0.000700857,1
23540,29727,410286,8,11600,27,27984,17911,369087,11781,1615,0.028272961,0.068206081,0.89958468,0.003936279,3
23541,32853,308742,6,144375,126,51184,15731,109626,16990,3557,0.467623453,0.165782433,0.355073168,0.011520946,1
23542,36807,231811,22,50491,76,24374,25035,155161,11674,1785,0.217811062,0.105146003,0.669342697,0.007700239,3
23543,10461,88728,8,5273,178,5384,6783,77437,3492,634,0.059428816,0.06067983,0.87274592,0.007145433,3
23544,3308,29969,0,2366,0,0,2764,27522,544,81,0.078948247,0,0.918348961,0.002702793,3
23545,1652,19376,0,7670,0,2509,1652,9197,0,0,0.395850537,0.129490091,0.474659372,0,3
23546,53116,633144,59,194780,128,73778,38152,361765,14777,2821,0.307639336,0.116526414,0.571378707,0.004455542,3
23547,64451,677154,0,146191,17,132788,50954,396126,13480,2049,0.215890329,0.196097195,0.584986576,0.0030259,3
23548,19328,230817,63,97618,371,18390,18539,114697,355,112,0.422923788,0.079673508,0.496917471,0.000485233,3
23549,26305,382544,5,139082,42,49462,22905,193641,3353,359,0.363571249,0.129297545,0.506192752,0.000938454,3
23550,19465,322015,5,131714,183,58763,19234,131524,43,14,0.409030635,0.182485288,0.408440601,4.34762E-05,1
23551,10844,218991,0,37251,0,27921,10706,153774,138,45,0.170102881,0.12749839,0.702193241,0.000205488,3
23552,14056,191532,12,19099,30,15650,11204,156338,2810,445,0.099717019,0.081709584,0.816250026,0.002323372,3
23553,8861,40105,0,10545,0,9687,4681,19311,4180,562,0.262934796,0.241540955,0.481511034,0.014013215,3
23554,2738,21379,0,7569,0,1017,2738,12793,0,0,0.35403901,0.047570045,0.598390944,0,3
23555,17423,161052,0,92341,58,21777,13449,46184,3916,750,0.573361399,0.135217197,0.286764523,0.004656881,1
23556,14910,153754,6,73635,52,5323,9575,74250,5277,546,0.47891437,0.034620238,0.482914266,0.003551127,3
23557,58435,706045,44,253112,353,151673,46723,299313,11315,1947,0.358492731,0.214820585,0.42392907,0.002757615,3
23558,45134,582012,56,277974,497,99631,39442,203348,5139,1059,0.477608709,0.171183756,0.349387985,0.00181955,1
23559,13872,202407,52,82664,347,31446,11198,87836,2275,461,0.408404848,0.15536024,0.433957324,0.002277589,3
23560,23597,656925,7,39103,80,111309,19478,505977,4032,536,0.059524299,0.169439434,0.770220345,0.000815923,3
23561,40207,561688,29,189984,431,94457,39400,277151,347,96,0.338237598,0.168166313,0.493425176,0.000170913,3
23562,14028,650356,0,31823,26,23573,14002,594958,0,2,0.048931662,0.036246302,0.914818961,3.07524E-06,3
23563,22899,376678,48,63155,239,42799,22039,270599,573,125,0.167663097,0.113622245,0.71838281,0.000331848,3
23564,28776,341216,18,156844,332,41306,24818,142481,3608,585,0.459661915,0.121055285,0.417568344,0.001714457,1
23565,3429,39912,0,16,0,120,3363,39763,66,13,0.000400882,0.003006615,0.996266787,0.000325717,3
23566,134,2632,0,0,0,0,134,2632,0,0,0,0,1,0,3
23567,8662,45528,0,10155,18,7216,8644,28157,0,0,0.223049552,0.158495871,0.618454577,0,3
23568,39411,553238,31,248470,228,45996,31168,257794,7984,978,0.449119547,0.083139625,0.465973053,0.001767774,3
23569,39077,554707,124,171632,279,84025,35627,298620,3047,430,0.309410193,0.151476365,0.538338258,0.000775184,3
23570,21641,249393,27,90092,149,10016,18036,148846,3429,439,0.361245103,0.040161512,0.596833111,0.001760274,3
23571,37886,659472,8,103086,77,38966,31947,516271,5854,1149,0.156315962,0.059086663,0.782855072,0.001742303,3
23572,33625,692892,7,86766,247,46554,33371,559571,0,1,0.125222978,0.06718796,0.807587618,1.44323E-06,3
23573,38858,486573,24,107706,191,48445,25894,328303,12749,2119,0.221356302,0.099563683,0.674725067,0.004354948,3
23574,67524,466850,7,144137,137,113061,41952,205488,25428,4164,0.308743708,0.24217843,0.440158509,0.008919353,3
23575,12374,285111,0,116858,5,17462,8678,150253,3691,538,0.409868437,0.061246322,0.526998257,0.001886984,3
23576,15032,197401,30,84559,228,39705,14774,73137,0,0,0.428361558,0.201138799,0.370499643,0,1
23577,9351,146722,3,41537,5,24148,9323,81036,20,1,0.283100012,0.164583362,0.55230981,6.81561E-06,3
23578,3049,21207,0,4984,0,1591,3049,14632,0,0,0.23501674,0.075022398,0.689960862,0,3
23579,63366,700106,8,219633,97,75951,59785,403863,3476,659,0.313713923,0.108485001,0.57685979,0.000941286,3
23580,76196,538933,18,168192,130,69892,37643,295548,38405,5301,0.31208332,0.129685879,0.548394698,0.009836102,3
23581,33706,559538,72,186829,618,61184,33016,311524,0,1,0.333898681,0.109347354,0.556752178,1.78719E-06,3
23582,13576,482523,16,30165,169,31228,10414,420528,2977,602,0.062515155,0.064718159,0.871519078,0.001247609,3
23583,11629,117637,0,21547,76,8057,10827,87922,726,111,0.183165161,0.068490356,0.747400903,0.000943581,3
23584,54368,428164,15,22570,51,12291,29788,389554,24514,3749,0.052713446,0.02870629,0.909824273,0.008755991,3
23585,10229,61836,19,13374,93,6331,10117,42131,0,0,0.216281778,0.102383725,0.681334498,0,3
23586,11334,329359,2,105713,3,58866,11329,164780,0,0,0.320965876,0.178728986,0.500305138,0,3
23587,21484,387217,47,115968,153,27108,19804,243999,1480,142,0.299490983,0.070007257,0.630135041,0.000366719,3
23588,1329,254205,0,6168,0,0,1329,248037,0,0,0.024263882,0,0.975736118,0,3
23589,4902,51357,11,22832,29,9824,4862,18701,0,0,0.444574255,0.191288432,0.364137313,0,1
23590,13781,304033,0,43806,0,24615,13781,235611,0,1,0.144083044,0.080961606,0.774952061,3.28912E-06,3
23591,20828,192041,1,28744,38,25169,19229,137703,1560,425,0.149676371,0.131060555,0.717050005,0.002213069,3
23592,21815,621430,12,58645,71,1906,16903,560050,4829,829,0.094371047,0.003067119,0.901227813,0.00133402,3
23593,22634,263580,51,111303,238,37987,15088,112862,7257,1428,0.422274072,0.144119432,0.428188785,0.00541771,3
23594,24883,438658,0,191182,163,57481,20722,189104,3998,891,0.435833839,0.131038303,0.431096663,0.002031195,1
23595,21436,249803,38,97463,160,41298,18986,110720,2252,322,0.390159446,0.165322274,0.443229265,0.001289016,3
23596,8011,32184,0,9519,11,4855,4316,17096,3684,714,0.295768084,0.150851355,0.531195625,0.022184937,3
23597,16896,155460,0,90707,37,25291,14770,39313,2089,149,0.583474849,0.162684935,0.25288177,0.000958446,1
23598,6232,111080,12,68995,76,16148,6144,25937,0,0,0.621128916,0.145372704,0.23349838,0,1
23599,10899,138899,8,43017,46,33364,10845,62518,0,0,0.309699854,0.240203313,0.450096833,0,3
23600,51388,570641,15,192862,262,59771,51111,318006,0,2,0.337974313,0.104743613,0.557278569,3.50483E-06,3
23601,30393,643525,26,264723,98,85930,28924,292650,1345,222,0.411363972,0.133530166,0.454760887,0.000344975,3
23602,45932,634119,25,200625,286,59613,42919,373379,2702,502,0.316383833,0.094009169,0.588815349,0.00079165,3
23603,63082,617698,0,19870,2,10832,36316,583340,26764,3656,0.032167823,0.017536078,0.944377349,0.00591875,3
23604,37590,427329,8,185805,203,68801,25758,170502,11621,2221,0.434805501,0.161002413,0.398994686,0.005197401,1
23605,29525,281021,9,132694,45,37665,15063,108654,14408,2008,0.472185353,0.134029129,0.386640144,0.007145373,1
23606,13674,233007,2,15684,40,57572,13632,159750,0,1,0.067311282,0.247082706,0.68560172,4.29172E-06,3
23607,5354,269225,0,0,0,64,5354,269161,0,0,0,0.000237719,0.999762281,0,3
23608,24865,620482,29,171530,268,121397,23880,327461,688,94,0.276446376,0.195649511,0.527752618,0.000151495,3
23609,28223,650073,0,158103,74,39421,27605,452412,544,137,0.24320807,0.060640882,0.695940302,0.000210746,3
23610,3736,546402,0,422679,0,16,3736,123707,0,0,0.773567813,2.92825E-05,0.226402905,0,1
23611,45634,636892,40,178013,123,43372,39812,414699,5659,808,0.279502647,0.068099458,0.651129234,0.001268661,3
23612,34905,297536,122,110598,763,21121,23680,164319,10340,1498,0.371713003,0.070986368,0.552265944,0.005034685,3
23613,17772,295474,4,137635,132,30468,17616,127368,20,3,0.465810867,0.103115672,0.431063308,1.01532E-05,1
23614,6288,64854,3,28920,31,17286,3810,18196,2444,452,0.445924692,0.266537145,0.280568662,0.006969501,1
23615,57076,630076,38,193318,186,58607,39385,374827,17467,3324,0.306816955,0.093015763,0.594891727,0.005275554,3
23616,24426,549412,4,144025,73,35665,22415,369377,1934,345,0.262143892,0.064914854,0.67231331,0.000627944,3
23617,31404,635971,8,169312,179,47238,30181,419122,1036,299,0.266225976,0.074276972,0.659026905,0.000470147,3
23618,58016,733317,20,96022,20,24673,44063,609602,13913,3020,0.130942007,0.033645749,0.83129397,0.004118274,3
23619,14853,281901,7,74984,5,63215,14836,143700,5,2,0.26599409,0.224245391,0.509753424,7.09469E-06,3
23620,29057,280012,0,27772,19,9160,23914,242212,5124,868,0.099181464,0.032712884,0.865005785,0.003099867,3
23621,32395,255095,12,69103,483,30763,25522,154682,6378,547,0.270891237,0.120594288,0.606370176,0.002144299,3
23622,6961,26459,6,4683,8,6705,6947,15071,0,0,0.176990816,0.253410938,0.569598246,0,3
23623,4445,52667,4,21847,134,6026,4307,24794,0,0,0.41481383,0.114416997,0.470769172,0,3
23624,7355,72720,3,19029,138,23765,5887,29626,1327,300,0.261674917,0.32680143,0.40739824,0.004125413,3
23625,7741,725450,3,87403,0,2139,7520,635839,218,69,0.120481081,0.002948515,0.876475291,9.51134E-05,3
23626,44920,647632,58,222861,117,84427,42388,339946,2357,398,0.344116721,0.130362613,0.52490612,0.000614547,3
23627,8422,270924,0,27631,0,25137,8422,218155,0,1,0.101988011,0.092782478,0.80522582,3.69107E-06,3
23628,54865,620307,76,215523,853,104082,50632,299936,3304,766,0.3474457,0.16779111,0.483528317,0.001234872,3
23629,1630,617004,3,233747,0,49492,1627,333765,0,0,0.378841952,0.080213418,0.540944629,0,3
23630,12626,270164,0,66739,2,18506,12624,184918,0,1,0.247031433,0.068499134,0.684465732,3.70146E-06,3
23631,40514,624778,48,261280,903,74413,37010,288874,2553,211,0.418196543,0.119103105,0.462362631,0.00033772,3
23632,38507,513246,24,210220,146,42055,32944,260164,5393,807,0.409589164,0.081939265,0.506899226,0.001572345,3
23633,24846,259451,0,105661,84,31173,18279,121566,6483,1051,0.407248382,0.120149855,0.468550902,0.004050861,3
23634,3128,221132,0,26509,0,94669,3128,99954,0,0,0.119878625,0.428110812,0.452010564,0,3
23635,3009,83753,0,19382,0,885,2703,63448,306,38,0.231418576,0.010566786,0.757560923,0.000453715,3
